,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,nswprice,nswdemand,vicprice,vicdemand,transfer,class
942,942,942,942,942,942,942,942,942,942,942,0.083884,0.234157,0.003467,0.422915,0.414912,DOWN
943,943,943,943,943,943,943,943,943,943,943,0.087426,0.245611,0.003467,0.422915,0.414912,DOWN
944,944,944,944,944,944,944,944,944,944,944,0.089798,0.270009,0.003467,0.422915,0.414912,DOWN
945,945,945,945,945,945,945,945,945,945,945,0.13192,0.32892,0.003467,0.422915,0.414912,UP
946,946,946,946,946,946,946,946,946,946,946,0.156989,0.430824,0.003467,0.422915,0.414912,UP
947,947,947,947,947,947,947,947,947,947,947,0.15759,0.517406,0.003467,0.422915,0.414912,UP
948,948,948,948,948,948,948,948,948,948,948,0.15759,0.533472,0.003467,0.422915,0.414912,UP
949,949,949,949,949,949,949,949,949,949,949,0.122703,0.521571,0.003467,0.422915,0.414912,UP
950,950,950,950,950,950,950,950,950,950,950,0.13093,0.497173,0.003467,0.422915,0.414912,UP
951,951,951,951,951,951,951,951,951,951,951,0.122703,0.469206,0.003467,0.422915,0.414912,UP
952,952,952,952,952,952,952,952,952,952,952,0.13093,0.453436,0.003467,0.422915,0.414912,UP
953,953,953,953,953,953,953,953,953,953,953,0.126606,0.436626,0.003467,0.422915,0.414912,UP
954,954,954,954,954,954,954,954,954,954,954,0.122703,0.394972,0.003467,0.422915,0.414912,UP
955,955,955,955,955,955,955,955,955,955,955,0.122703,0.349598,0.003467,0.422915,0.414912,UP
956,956,956,956,956,956,956,956,956,956,956,0.117029,0.371616,0.003467,0.422915,0.414912,UP
957,957,957,957,957,957,957,957,957,957,957,0.122703,0.370723,0.003467,0.422915,0.414912,UP
958,958,958,958,958,958,958,958,958,958,958,0.122703,0.378161,0.003467,0.422915,0.414912,UP
959,959,959,959,959,959,959,959,959,959,959,0.102978,0.354508,0.003467,0.422915,0.414912,DOWN
960,960,960,960,960,960,960,960,960,960,960,0.087426,0.342011,0.003467,0.422915,0.414912,DOWN
961,961,961,961,961,961,961,961,961,961,961,0.087426,0.304374,0.003467,0.422915,0.414912,DOWN
962,962,962,962,962,962,962,962,962,962,962,0.087426,0.289497,0.003467,0.422915,0.414912,DOWN
963,963,963,963,963,963,963,963,963,963,963,0.083884,0.246802,0.003467,0.422915,0.414912,DOWN
964,964,964,964,964,964,964,964,964,964,964,0.081962,0.210205,0.003467,0.422915,0.414912,DOWN
965,965,965,965,965,965,965,965,965,965,965,0.081962,0.18313,0.003467,0.422915,0.414912,DOWN
966,966,966,966,966,966,966,966,966,966,966,0.081122,0.163047,0.003467,0.422915,0.414912,DOWN
967,967,967,967,967,967,967,967,967,967,967,0.081122,0.144749,0.003467,0.422915,0.414912,DOWN
968,968,968,968,968,968,968,968,968,968,968,0.087366,0.143856,0.003467,0.422915,0.414912,DOWN
969,969,969,969,969,969,969,969,969,969,969,0.09238,0.152633,0.003467,0.422915,0.414912,DOWN
970,970,970,970,970,970,970,970,970,970,970,0.093611,0.185808,0.003467,0.422915,0.414912,DOWN
971,971,971,971,971,971,971,971,971,971,971,0.122703,0.244421,0.003467,0.422915,0.414912,UP
972,972,972,972,972,972,972,972,972,972,972,0.126216,0.345879,0.003467,0.422915,0.414912,UP
973,973,973,973,973,973,973,973,973,973,973,0.218266,0.459238,0.003467,0.422915,0.414912,UP
974,974,974,974,974,974,974,974,974,974,974,0.155878,0.492859,0.003467,0.422915,0.414912,UP
975,975,975,975,975,975,975,975,975,975,975,0.21073,0.572449,0.003467,0.422915,0.414912,UP
976,976,976,976,976,976,976,976,976,976,976,0.21031,0.594615,0.003467,0.422915,0.414912,UP
977,977,977,977,977,977,977,977,977,977,977,0.218266,0.587028,0.003467,0.422915,0.414912,UP
978,978,978,978,978,978,978,978,978,978,978,0.299327,0.610086,0.003467,0.422915,0.414912,UP
979,979,979,979,979,979,979,979,979,979,979,0.243215,0.615442,0.003467,0.422915,0.414912,UP
980,980,980,980,980,980,980,980,980,980,980,0.229014,0.599821,0.003467,0.422915,0.414912,UP
981,981,981,981,981,981,981,981,981,981,981,0.229014,0.566944,0.003467,0.422915,0.414912,UP
982,982,982,982,982,982,982,982,982,982,982,0.224481,0.547159,0.003467,0.422915,0.414912,UP
983,983,983,983,983,983,983,983,983,983,983,0.224481,0.540315,0.003467,0.422915,0.414912,UP
984,984,984,984,984,984,984,984,984,984,984,0.21073,0.5241,0.003467,0.422915,0.414912,UP
985,985,985,985,985,985,985,985,985,985,985,0.209109,0.510711,0.003467,0.422915,0.414912,UP
986,986,986,986,986,986,986,986,986,986,986,0.209109,0.502083,0.003467,0.422915,0.414912,UP
987,987,987,987,987,987,987,987,987,987,987,0.202714,0.492413,0.003467,0.422915,0.414912,UP
988,988,988,988,988,988,988,988,988,988,988,0.21073,0.479619,0.003467,0.422915,0.414912,UP
989,989,989,989,989,989,989,989,989,989,989,0.21073,0.474264,0.003467,0.422915,0.414912,UP
990,990,990,990,990,990,990,990,990,990,990,0.204275,0.46623,0.003467,0.422915,0.414912,UP
991,991,991,991,991,991,991,991,991,991,991,0.21073,0.476049,0.003467,0.422915,0.414912,UP
992,992,992,992,992,992,992,992,992,992,992,0.217335,0.498215,0.003467,0.422915,0.414912,UP
993,993,993,993,993,993,993,993,993,993,993,0.229014,0.558316,0.003467,0.422915,0.414912,UP
994,994,994,994,994,994,994,994,994,994,994,0.294584,0.652187,0.003467,0.422915,0.414912,UP
995,995,995,995,995,995,995,995,995,995,995,0.298277,0.720173,0.003467,0.422915,0.414912,UP
996,996,996,996,996,996,996,996,996,996,996,0.228654,0.707974,0.003467,0.422915,0.414912,UP
997,997,997,997,997,997,997,997,997,997,997,0.229014,0.670485,0.003467,0.422915,0.414912,UP
998,998,998,998,998,998,998,998,998,998,998,0.224481,0.634037,0.003467,0.422915,0.414912,UP
999,999,999,999,999,999,999,999,999,999,999,0.189204,0.610086,0.003467,0.422915,0.414912,UP
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0.190165,0.582118,0.003467,0.422915,0.414912,UP
1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,0.143539,0.557721,0.003467,0.422915,0.414912,DOWN
1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,0.122703,0.501785,0.003467,0.422915,0.414912,DOWN
1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,0.124835,0.440791,0.003467,0.422915,0.414912,DOWN
1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,0.155878,0.474561,0.003467,0.422915,0.414912,DOWN
1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,0.161283,0.480512,0.003467,0.422915,0.414912,DOWN
1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,0.155878,0.490777,0.003467,0.422915,0.414912,DOWN
1007,1007,1007,1007,1007,1007,1007,1007,1007,1007,1007,0.122703,0.49152,0.003467,0.422915,0.414912,DOWN
1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,0.122703,0.487355,0.003467,0.422915,0.414912,DOWN
1009,1009,1009,1009,1009,1009,1009,1009,1009,1009,1009,0.113306,0.468759,0.003467,0.422915,0.414912,DOWN
1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,0.044134,0.448676,0.003467,0.422915,0.414912,DOWN
1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,0.087366,0.384856,0.003467,0.422915,0.414912,DOWN
1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,0.081122,0.325945,0.003467,0.422915,0.414912,DOWN
1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,0.081122,0.284737,0.003467,0.422915,0.414912,DOWN
1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,0.081122,0.236983,0.003467,0.422915,0.414912,DOWN
1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,0.081122,0.20366,0.003467,0.422915,0.414912,DOWN
1016,1016,1016,1016,1016,1016,1016,1016,1016,1016,1016,0.076438,0.187742,0.003467,0.422915,0.414912,DOWN
1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,0.074877,0.185064,0.003467,0.422915,0.414912,DOWN
1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,0.077999,0.214073,0.003467,0.422915,0.414912,DOWN
1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,0.082112,0.262571,0.003467,0.422915,0.414912,DOWN
1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,0.087426,0.372954,0.003467,0.422915,0.414912,DOWN
1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,0.044134,0.486462,0.003467,0.422915,0.414912,DOWN
1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,0.043833,0.513835,0.003467,0.422915,0.414912,DOWN
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0.043983,0.591788,0.003467,0.422915,0.414912,DOWN
1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,0.043983,0.611723,0.003467,0.422915,0.414912,DOWN
1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,0.044134,0.595805,0.003467,0.422915,0.414912,DOWN
1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,0.044254,0.62169,0.003467,0.422915,0.414912,DOWN
1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,0.044254,0.624219,0.003467,0.422915,0.414912,DOWN
1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,0.044254,0.596102,0.003467,0.422915,0.414912,DOWN
1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,0.044134,0.572151,0.003467,0.422915,0.414912,DOWN
1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,0.044134,0.546415,0.003467,0.422915,0.414912,DOWN
1031,1031,1031,1031,1031,1031,1031,1031,1031,1031,1031,0.044134,0.526034,0.003467,0.422915,0.414912,DOWN
1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,0.043983,0.510265,0.003467,0.422915,0.414912,DOWN
1033,1033,1033,1033,1033,1033,1033,1033,1033,1033,1033,0.043983,0.494049,0.003467,0.422915,0.414912,DOWN
1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,0.043983,0.480512,0.003467,0.422915,0.414912,DOWN
1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,0.043833,0.472776,0.003467,0.422915,0.414912,DOWN
1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,0.043833,0.467272,0.003467,0.422915,0.414912,DOWN
1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,0.043833,0.450907,0.003467,0.422915,0.414912,DOWN
1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,0.043683,0.444957,0.003467,0.422915,0.414912,DOWN
1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,0.043833,0.459685,0.003467,0.422915,0.414912,DOWN
1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,0.043983,0.47947,0.003467,0.422915,0.414912,DOWN
1041,1041,1041,1041,1041,1041,1041,1041,1041,1041,1041,0.044134,0.52648,0.003467,0.422915,0.414912,DOWN
1042,1042,1042,1042,1042,1042,1042,1042,1042,1042,1042,0.043983,0.625707,0.003467,0.422915,0.414912,DOWN
1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,0.044254,0.70485,0.003467,0.422915,0.414912,DOWN
1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,0.044134,0.69994,0.003467,0.422915,0.414912,DOWN
1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,0.043983,0.672419,0.003467,0.422915,0.414912,DOWN
1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,0.043983,0.634633,0.003467,0.422915,0.414912,DOWN
1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,0.043833,0.612169,0.003467,0.422915,0.414912,DOWN
1048,1048,1048,1048,1048,1048,1048,1048,1048,1048,1048,0.043983,0.587474,0.003467,0.422915,0.414912,DOWN
1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,0.043833,0.56144,0.003467,0.422915,0.414912,DOWN
1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,0.043833,0.507885,0.003467,0.422915,0.414912,DOWN
1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,0.043683,0.454627,0.003467,0.422915,0.414912,DOWN
1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,0.044134,0.486165,0.003467,0.422915,0.414912,DOWN
1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,0.044134,0.489438,0.003467,0.422915,0.414912,DOWN
1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,0.043983,0.501785,0.003467,0.422915,0.414912,DOWN
1055,1055,1055,1055,1055,1055,1055,1055,1055,1055,1055,0.043983,0.50357,0.003467,0.422915,0.414912,DOWN
1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,0.044134,0.49524,0.003467,0.422915,0.414912,DOWN
1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,0.044134,0.470247,0.003467,0.422915,0.414912,DOWN
1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,0.043983,0.448378,0.003467,0.422915,0.414912,DOWN
1059,1059,1059,1059,1059,1059,1059,1059,1059,1059,1059,0.043983,0.384409,0.003467,0.422915,0.414912,DOWN
1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,0.043983,0.331895,0.003467,0.422915,0.414912,DOWN
1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,0.043833,0.290241,0.003467,0.422915,0.414912,DOWN
1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,0.043833,0.245463,0.003467,0.422915,0.414912,DOWN
1063,1063,1063,1063,1063,1063,1063,1063,1063,1063,1063,0.043833,0.206932,0.003467,0.422915,0.414912,DOWN
1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,0.077999,0.190568,0.003467,0.422915,0.414912,UP
1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,0.082383,0.19042,0.003467,0.422915,0.414912,UP
1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,0.082383,0.217346,0.003467,0.422915,0.414912,UP
1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,0.082383,0.270306,0.003467,0.422915,0.414912,UP
1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,0.09199,0.379203,0.003467,0.422915,0.414912,UP
1069,1069,1069,1069,1069,1069,1069,1069,1069,1069,1069,0.099135,0.497025,0.003467,0.422915,0.414912,UP
1070,1070,1070,1070,1070,1070,1070,1070,1070,1070,1070,0.044134,0.52648,0.003467,0.422915,0.414912,DOWN
1071,1071,1071,1071,1071,1071,1071,1071,1071,1071,1071,0.089798,0.595805,0.003467,0.422915,0.414912,UP
1072,1072,1072,1072,1072,1072,1072,1072,1072,1072,1072,0.044134,0.608152,0.003467,0.422915,0.414912,DOWN
1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,0.043983,0.585986,0.003467,0.422915,0.414912,DOWN
1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,0.044134,0.605326,0.003467,0.422915,0.414912,DOWN
1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,0.044254,0.604582,0.003467,0.422915,0.414912,DOWN
1076,1076,1076,1076,1076,1076,1076,1076,1076,1076,1076,0.044134,0.575424,0.003467,0.422915,0.414912,DOWN
1077,1077,1077,1077,1077,1077,1077,1077,1077,1077,1077,0.043983,0.550431,0.003467,0.422915,0.414912,DOWN
1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,0.043983,0.524844,0.003467,0.422915,0.414912,DOWN
1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,0.043983,0.508926,0.003467,0.422915,0.414912,DOWN
1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,0.043983,0.494793,0.003467,0.422915,0.414912,DOWN
1081,1081,1081,1081,1081,1081,1081,1081,1081,1081,1081,0.043983,0.479173,0.003467,0.422915,0.414912,DOWN
1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,0.043983,0.473073,0.003467,0.422915,0.414912,DOWN
1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,0.043983,0.464445,0.003467,0.422915,0.414912,DOWN
1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,0.043833,0.451354,0.003467,0.422915,0.414912,DOWN
1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,0.043833,0.438709,0.003467,0.422915,0.414912,DOWN
1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,0.043833,0.435436,0.003467,0.422915,0.414912,DOWN
1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,0.043833,0.44704,0.003467,0.422915,0.414912,DOWN
1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,0.043983,0.467272,0.003467,0.422915,0.414912,DOWN
1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,0.044134,0.521422,0.003467,0.422915,0.414912,DOWN
1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,0.067852,0.612615,0.003467,0.422915,0.414912,UP
1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,0.044254,0.6928,0.003467,0.422915,0.414912,DOWN
1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,0.044254,0.687295,0.003467,0.422915,0.414912,DOWN
1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,0.044134,0.656352,0.003467,0.422915,0.414912,DOWN
1094,1094,1094,1094,1094,1094,1094,1094,1094,1094,1094,0.043983,0.62645,0.003467,0.422915,0.414912,DOWN
1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,0.043983,0.597888,0.003467,0.422915,0.414912,DOWN
1096,1096,1096,1096,1096,1096,1096,1096,1096,1096,1096,0.044134,0.580184,0.003467,0.422915,0.414912,DOWN
1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,0.044134,0.556233,0.003467,0.422915,0.414912,DOWN
1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,0.043983,0.502231,0.003467,0.422915,0.414912,DOWN
1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,0.043833,0.45537,0.003467,0.422915,0.414912,DOWN
1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,0.102648,0.491372,0.003467,0.422915,0.414912,UP
1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,0.044134,0.510116,0.003467,0.422915,0.414912,DOWN
1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,0.044134,0.505207,0.003467,0.422915,0.414912,DOWN
1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,0.044134,0.508182,0.003467,0.422915,0.414912,DOWN
1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,0.044134,0.50476,0.003467,0.422915,0.414912,DOWN
1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,0.084664,0.487504,0.003467,0.422915,0.414912,UP
1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,0.077999,0.463106,0.003467,0.422915,0.414912,UP
1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,0.077999,0.39155,0.003467,0.422915,0.414912,UP
1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,0.082383,0.338738,0.003467,0.422915,0.414912,UP
1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,0.077999,0.29396,0.003467,0.422915,0.414912,UP
1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,0.076138,0.248438,0.003467,0.422915,0.414912,UP
1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,0.077999,0.213776,0.003467,0.422915,0.414912,UP
1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,0.077999,0.19875,0.003467,0.422915,0.414912,UP
1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,0.077999,0.196965,0.003467,0.422915,0.414912,UP
1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,0.082383,0.223594,0.003467,0.422915,0.414912,UP
1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,0.082473,0.273579,0.003467,0.422915,0.414912,UP
1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,0.09259,0.379946,0.003467,0.422915,0.414912,UP
1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,0.122703,0.482594,0.003467,0.422915,0.414912,UP
1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,0.043983,0.522612,0.003467,0.422915,0.414912,DOWN
1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,0.044134,0.599078,0.003467,0.422915,0.414912,DOWN
1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,0.043983,0.612169,0.003467,0.422915,0.414912,DOWN
1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,0.043983,0.591788,0.003467,0.422915,0.414912,DOWN
1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,0.044134,0.61812,0.003467,0.422915,0.414912,DOWN
1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,0.044134,0.615591,0.003467,0.422915,0.414912,DOWN
1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,0.044134,0.578251,0.003467,0.422915,0.414912,DOWN
1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,0.043983,0.557126,0.003467,0.422915,0.414912,DOWN
1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,0.043983,0.536001,0.003467,0.422915,0.414912,DOWN
1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,0.043983,0.522017,0.003467,0.422915,0.414912,DOWN
1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,0.043983,0.515174,0.003467,0.422915,0.414912,DOWN
1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,0.043983,0.497173,0.003467,0.422915,0.414912,DOWN
1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,0.043983,0.489884,0.003467,0.422915,0.414912,DOWN
1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,0.043983,0.482446,0.003467,0.422915,0.414912,DOWN
1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,0.043833,0.465486,0.003467,0.422915,0.414912,DOWN
1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,0.043833,0.458941,0.003467,0.422915,0.414912,DOWN
1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,0.043833,0.450461,0.003467,0.422915,0.414912,DOWN
1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,0.043833,0.46147,0.003467,0.422915,0.414912,DOWN
1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,0.044013,0.473817,0.003467,0.422915,0.414912,DOWN
1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,0.056683,0.510562,0.003467,0.422915,0.414912,UP
1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,0.053651,0.600863,0.003467,0.422915,0.414912,DOWN
1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,0.044224,0.68313,0.003467,0.422915,0.414912,DOWN
1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,0.044104,0.679113,0.003467,0.422915,0.414912,DOWN
1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,0.044134,0.663642,0.003467,0.422915,0.414912,DOWN
1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,0.044134,0.62645,0.003467,0.422915,0.414912,DOWN
1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,0.043923,0.607557,0.003467,0.422915,0.414912,DOWN
1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,0.044134,0.58911,0.003467,0.422915,0.414912,DOWN
1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,0.043983,0.564267,0.003467,0.422915,0.414912,DOWN
1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,0.043983,0.514877,0.003467,0.422915,0.414912,DOWN
1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,0.043833,0.461619,0.003467,0.422915,0.414912,DOWN
1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,0.044134,0.504314,0.003467,0.422915,0.414912,DOWN
1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,0.044134,0.513389,0.003467,0.422915,0.414912,DOWN
1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,0.044134,0.519488,0.003467,0.422915,0.414912,DOWN
1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,0.044134,0.511157,0.003467,0.422915,0.414912,DOWN
1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,0.044134,0.503422,0.003467,0.422915,0.414912,DOWN
1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,0.077999,0.482892,0.003467,0.422915,0.414912,UP
1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,0.044134,0.459238,0.003467,0.422915,0.414912,DOWN
1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,0.077999,0.392443,0.003467,0.422915,0.414912,UP
1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,0.077999,0.331003,0.003467,0.422915,0.414912,UP
1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,0.077999,0.286819,0.003467,0.422915,0.414912,UP
1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,0.077999,0.240553,0.003467,0.422915,0.414912,UP
1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,0.043833,0.210503,0.003467,0.422915,0.414912,DOWN
1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,0.078089,0.191312,0.003467,0.422915,0.414912,UP
1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,0.078089,0.186998,0.003467,0.422915,0.414912,UP
1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,0.082473,0.219726,0.003467,0.422915,0.414912,UP
1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,0.083313,0.271199,0.003467,0.422915,0.414912,UP
1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,0.087216,0.372657,0.003467,0.422915,0.414912,UP
1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,0.122703,0.48557,0.003467,0.422915,0.414912,UP
1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,0.043983,0.507587,0.003467,0.422915,0.414912,DOWN
1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,0.043983,0.584796,0.003467,0.422915,0.414912,DOWN
1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,0.044043,0.610235,0.003467,0.422915,0.414912,DOWN
1169,1169,1169,1169,1169,1169,1169,1169,1169,1169,1169,0.044043,0.612169,0.003467,0.422915,0.414912,DOWN
1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,0.044134,0.626004,0.003467,0.422915,0.414912,DOWN
1171,1171,1171,1171,1171,1171,1171,1171,1171,1171,1171,0.044134,0.625112,0.003467,0.422915,0.414912,DOWN
1172,1172,1172,1172,1172,1172,1172,1172,1172,1172,1172,0.044134,0.595061,0.003467,0.422915,0.414912,DOWN
1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,0.044043,0.561738,0.003467,0.422915,0.414912,DOWN
