,Unnamed: 0,dataset,size,type,task,#columns,ave_rows_with_missing_values_ratio_per_window,max_rows_with_missing_values_ratio_per_window,total_rows_with_missing_values_ratio,overall missing value ratio,overall average null columns ratio,average null columns ratio among all windows,max average #null columns ratio among all windows,average missing value ratio among all windows,max missing value ration among all windows,IForest_ave_anomaly_ratio,IForest_max_anomaly_ratio,ECOD_ave_anomaly_ratio,ECOD_max_anomaly_ratio,mean_ave_anomaly_ratio,max_ave_anomaly_ratio,ECOD_overall_anomaly_ratio,IForest_overall_anomaly_ratio,ave_overall_anomaly_ratio,hdddm_drift_percentage,kdq_drift_percentage,ave_drift_percentage,hdddm_warning_percentage,kdq_warning_percentage,ave_warning_percentage,ks_ave_drift_percentage,ks_max_drift_percentage,hdddm_ave_drift_percentage,hdddm_max_drift_percentage,kdq_ave_drift_percentage,kdq_max_drift_percentage,cbdb_ave_drift_percentage,cbdb_max_drift_percentage,pca_ave_drift_percentage,pca_max_drift_percentage,ave_drift_percentage.1,max_drift_percentage,ks_ave_warning_percentage,ks_max_warning_percentage,hdddm_ave_warning_percentage,hdddm_max_warning_percentage,kdq_ave_warning_percentage,kdq_max_warning_percentage,cbdb_ave_warning_percentage,cbdb_max_warning_percentage,pca_ave_warning_percentage,pca_max_warning_percentage,ave_warning_percentage.1,max_warning_percentage,perm,adwin,ddm,eddm,concept_drift_ave,adwin_warning,ddm_warning,eddm_warning,ave_concept_drift_warning
31,35,dataset_experiment_info/insects/incremental_abrupt_balanced,79986,Science&technology,classification,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161827284105131,0.07,0.0137421777221526,0.18,0.0149686716791979,0.095,0.0138024154226989,0.0162028354962118,0.0150026254594554,0.0989974937343358,0.0,0.2666135034556087,0,0,0.0158445355813776,0.6992481203007519,0.9987468671679198,0.1807549175970228,0.2205513784461152,0.0,0.0,0.1864509759246601,0.2167919799498746,0.0006257822277847,0.0012515644555694,0.266613503455609,0.9987468671679198,0.0633781423255107,0.136591478696742,0,0,0,0,0,0,0,0,0.0158445355813776,0.1365914786967418,0.129032258064516,0.0010514983851989,0.000150214055028415,0.000187767568785519,0.000463160003004281,0,0.107165210424855,0.600781113086147,0.235982107837001
32,36,dataset_experiment_info/insects/gradual_imbalanced,143323,Science&technology,classification,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167271458478715,0.07,0.014612700628053,0.09,0.015663407821229,0.06,0.0146103556302896,0.0167314387781444,0.015670897204217,0.0879888268156424,0.0,0.2173745132893177,0,0,0.0191986202810225,0.5061791095310648,0.9762569832402236,0.1800194684272896,0.2213687150837988,0.0,0.0,0.1832994751989165,0.2067039106145251,0.0003489183531053,0.0006978367062107,0.2173745132893177,0.9762569832402236,0.07679448112409,0.1375698324022346,0,0,0,0,0,0,0,0,0.0191986202810225,0.1375698324022346,0.0768156424581005,0.000202481445019305,5.58569503501532e-05,9.77496631127682e-05,0.000118696019494075,0,0.108432304867235,0.969837246810917,0.359423183892717
33,37,dataset_experiment_info/insects/abrupt_balanced,52848,Science&technology,classification,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206818181818181,0.09,0.0132007575757575,0.08,0.0169259962049335,0.065,0.0131887677868604,0.0207008779897063,0.0169448228882833,0.0891840607210626,0.0,0.1864038870680237,0,0,0.0229860272554769,0.3754240699212236,0.6944971537001897,0.183255706974872,0.2352941176470588,0.0,0.0,0.1869357713759991,0.2182163187855787,0.0,0.0,0.186403887068024,0.6944971537001897,0.0919441090219078,0.1537001897533206,0,0,0,0,0,0,0,0,0.0229860272554769,0.1537001897533206,0.0919441090219078,0.000682490331386972,0.000132706453325244,3.79161295214984e-05,0.000284370971411238,0,0.123341169333434,0.255099719420641,0.126146962918025
34,38,dataset_experiment_info/insects/incremental_abrupt_imbalanced,452044,Science&technology,classification,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204823008849557,0.09,0.0140199115044247,0.11,0.0172527107767205,0.07,0.0140207590411552,0.0204803072267301,0.0172505331339427,0.0887364461163974,0.0,0.2431819858241632,0,0,0.0188765280599757,0.6112776358405922,0.9995574242088958,0.179719299657339,0.2029210002212879,0.0,0.0,0.1817310077987219,0.1982739544146935,0.000221238938053,0.0004424778761061,0.2431819858241632,0.9995574242088958,0.0755061122399029,0.142730692631113,0,0,0,0,0,0,0,0,0.0188765280599757,0.142730692631113,0.086021505376344,0.000398279432850087,5.31039243800116e-05,4.42532703166764e-06,0.000151936228087255,0,0.133826314764661,0.961386808985184,0.365071041249948
35,39,dataset_experiment_info/insects/incremental_reoccurring_imbalanced,452044,Science&technology,classification,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203451327433628,0.09,0.0140221238938053,0.11,0.0171863244080548,0.07,0.0140207590411552,0.0203475767845607,0.017184167912858,0.0902854613852622,0.0,0.229349815928705,0,0,0.0197264747497099,0.5538031342412842,0.999778712104448,0.1803161064059493,0.211108652356716,0.0,0.0,0.1832800230675867,0.1989378181013498,0.0003318584070796,0.0006637168141592,0.229349815928705,0.999778712104448,0.0789058989988399,0.129010843106882,0,0,0,0,0,0,0,0,0.0197264747497099,0.129010843106882,0.0858597034742199,0.000356238826049245,1.32759810950029e-05,2.21266351583382e-06,0.000123909156886693,0,0.0534911404952826,0.930506876958207,0.327999339151163
36,40,dataset_experiment_info/insects/gradual_balanced,24150,Science&technology,classification,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163070539419087,0.05,0.0138589211618257,0.07,0.0150208333333333,0.055,0.0139130434782608,0.0162732919254658,0.0150931677018633,0.0958333333333333,0.0,0.2137941919191919,0,0,0.0168244949494949,0.4856060606060606,0.875,0.1828282828282828,0.2291666666666666,0.0,0.0,0.1867424242424242,0.2416666666666666,0.0,0.0,0.2137941919191919,0.875,0.0672979797979798,0.1708333333333333,0,0,0,0,0,0,0,0,0.0168244949494949,0.1708333333333333,0.086403887068024,0.000748440748440748,0.000207900207900207,0.000249480249480249,0.000401940401940401,0,0.198752598752598,0.847276507276507,0.348676368676368
37,41,dataset_experiment_info/italian_city_airquality,9357,ecology,regression,15,0.9042824074074074,1.0,0.9116169712514696,0.1189911296355669,0.1189911296355669,0.1230169753086419,0.2030555555555555,0.1230169753086419,0.2030555555555555,0.0192129629629629,0.05,0.01875,0.0541666666666666,0.019570707070707,0.0513888888888888,0.0175269851448113,0.0181682163086459,0.0178476007267286,0.3636363636363636,1.0,0.5984848484848485,0,0,0.0075757575757575,0.9015151515151516,1.0,0.3863636363636363,0.6363636363636364,0.7424242424242424,1.0,0.3636363636363636,0.5454545454545454,0.0,0.0,0.5984848484848485,1.0,0.0303030303030303,0.0909090909090909,0,0,0,0,0,0,0,0,0.0075757575757575,0.0909090909090909,0.454545454545454,0.0,0.00995716105129095,0.0,0.00331905368376365,0,0.0,0.0,0.0
38,42,dataset_experiment_info/powersupply,9984,power consumption,regression,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196392785571142,0.0741482965931863,0.0140280561122244,0.0661322645290581,0.0174559645607003,0.0701402805611222,0.0140224358974358,0.0196314102564102,0.016826923076923,0.1052631578947368,0.0,0.263157894736842,0,0,0.0131578947368421,0.631578947368421,0.8421052631578947,0.1842105263157894,0.2631578947368421,0.0,0.0,0.2368421052631578,0.2631578947368421,0.0,0.0,0.2631578947368421,0.8421052631578947,0.0526315789473684,0.0526315789473684,0,0,0,0,0,0,0,0,0.0131578947368421,0.0526315789473684,0.263157894736842,0.002608597028468,0.001587841669502,0.001020755358966,0.0017390646856453333,0,0.045933991153454,0.099998865827378,0.161619598502892
39,43,dataset_experiment_info/taxi_ride_duration,1458644,others,regression,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238222222222222,0.03535,0.0157944444444444,0.02085,0.0196954225352112,0.026775,0.0157886365693068,0.0238255530478992,0.019807094808603,0.2112676056338028,0.9014084507042254,0.430897887323944,0,0,0.0008802816901408,0.7341549295774648,1.0,0.2517605633802817,0.3380281690140845,0.448943661971831,0.9295774647887324,0.2887323943661972,0.4507042253521127,0.0,0.0,0.4308978873239436,1.0,0.0035211267605633,0.0140845070422535,0,0,0,0,0,0,0,0,0.0008802816901408,0.0140845070422535,0.155913978494624,0.0,0.00999969415644176,0.0,0.00333323138548058,0,0.0,0.0,0.0
40,45,dataset_experiment_info/room_occupancy,10129,others,classification,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021825396825396,0.0416666666666666,0.0223214285714285,0.3791666666666666,0.0099085365853658,0.2020833333333333,0.0222134465396386,0.0021719814394313,0.0121927139895349,0.2682926829268293,0.1463414634146341,0.4173018292682927,0,0,0.0003810975609756,0.986280487804878,1.0,0.3506097560975609,0.5609756097560976,0.010670731707317,0.1463414634146341,0.3216463414634146,0.5365853658536586,0.0,0.0,0.4173018292682927,1.0,0.0015243902439024,0.024390243902439,0,0,0,0,0,0,0,0,0.0003810975609756,0.024390243902439,0.268292682926829,0.00333704115684093,0.00050561229649105,0.00111234705228031,0.00165166683520409,0,0.0142582667610476,0.0237637779350793,0.012674014898709
41,46,dataset_experiment_info/bitcoin,2916697,commerce,classification,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228002077562326,0.1030592105263158,0.0159030470914127,0.0749342105263157,0.0194591615341545,0.0889967105263157,0.0160458902655983,0.0230349604364114,0.0195404253510049,0.2234042553191489,1.0,0.523936170212766,0,0,0.0004432624113475,0.9911347517730495,1.0,0.375886524822695,0.6808510638297872,0.3280141843971631,1.0,0.400709219858156,0.7021276595744681,0.0,0.0,0.523936170212766,1.0,0.00177304964539,0.0106382978723404,0,0,0,0,0,0,0,0,0.0004432624113475,0.0106382978723404,0.484210526315,0.000555382900650903,0.00103523649853081,0.000173232345805022,0.000587950581662247,0,0.0301223332179605,0.439798814882875,0.156640382700278
42,47,dataset_experiment_info/airlines,539383,commerce,classification,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050285714285714,0.0070285714285714,0.0078495238095238,0.0111428571428571,0.0064325123152709,0.0084285714285714,0.0079275765087145,0.0050539227228147,0.0064907496157646,0.1724137931034483,0.9655172413793104,0.1045405496139273,0,0,4.915831374994005e-05,0.0006426550285358,1.0,0.2097213562898661,0.6551724137931034,0.0001390820584144,1.0,0.2076591050788931,0.6206896551724138,0.0,0.0,0.1045405496139273,1.0,0.0001966332549997,0.2068965517241379,0,0,0,0,0,0,0,0,4.915831374994005e-05,0.2068965517241379,0.2333333333333,0.000241331170517273,2.74934244893096e-05,0.0,8.96081983355277e-05,0,0.0895705221612275,0.998775015197754,0.362781845786327
43,48,dataset_experiment_info/traffic_volumn,48204,commerce,regression,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024831649831649,0.025,0.0113636363636363,0.0541666666666666,0.0069658119658119,0.0395833333333333,0.0117832545017011,0.0026138909634055,0.0071985727325533,0.2923076923076923,0.9076923076923076,0.1480406386066763,0,0,0.0033381712626995,0.1480406386066763,1.0,0.2171262699564586,0.6153846153846154,0.0188679245283018,1.0,0.2081277213352685,0.5846153846153846,0.0,0.0,0.1480406386066763,1.0,0.0133526850507982,0.1384615384615384,0,0,0,0,0,0,0,0,0.0033381712626995,0.1384615384615384,0.0769230769230769,0.0,0.0099823098306798,0.0,0.0033274366102266,0,0.0,0.0,0.0
44,49,dataset_experiment_info/news_popularity,93239,Social,regression,11,0.0031847826086956,0.0115,0.0031531869711172,0.0002866533610106,0.0002866533610106,0.0003097251585623,0.0010454545454545,0.0003097251585623,0.0010454545454545,0.0165869565217391,0.0405,0.0149021739130434,0.034,0.0157722222222222,0.03725,0.0148650242924098,0.0165381439097373,0.0157015841010735,0.0888888888888888,0.5111111111111111,0.15,0,0,0.0277777777777777,0.1666666666666666,0.1777777777777777,0.1,0.1333333333333333,0.211111111111111,0.2888888888888888,0.1222222222222222,0.1333333333333333,0.0,0.0,0.15,0.211111111111111,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0,0,0,0.0277777777777777,0.1111111111111111,0.0222222222222222,0.000394568112320389,2.1920450684466e-05,1.0960225342233e-05,0.000142482929449029,0,0.0444985148894661,0.99759971065005,0.347366075179839
45,50,dataset_experiment_info/beijingPM2.5,43824,ecology,regression,13,0.0472453703703703,0.2569444444444444,0.0471659364731653,0.0036281489594742,0.0036281489594742,0.0040380658436213,0.0197649572649572,0.0040380658436213,0.0197649572649572,0.0129398148148148,0.0694444444444444,0.0125,0.1152777777777777,0.0116407721280602,0.0916666666666666,0.0123220153340635,0.0127555677254472,0.0125387915297553,0.3389830508474576,1.0,0.3635593220338983,0,0,0.0038135593220338,0.6593220338983051,1.0,0.3627118644067796,0.6440677966101694,0.0813559322033898,0.8135593220338984,0.3508474576271186,0.5932203389830508,0.0,0.0,0.3635593220338983,1.0,0.0152542372881355,0.0508474576271186,0,0,0,0,0,0,0,0,0.0038135593220338,0.0508474576271186,0.203389830508474,0.0,0.00999907201187824,0.0,0.00333302400395941,0,0.0,0.0,0.0
46,51,dataset_experiment_info/energy_prediction,19735,power consumption,regression,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048868312757201,0.0486111111111111,0.0131172839506172,0.175,0.0093482905982905,0.1118055555555555,0.0129212059792247,0.004965796807702,0.0089435013934633,0.2692307692307692,1.0,0.6485042735042735,0,0,0.0003561253561253,0.9216524216524216,1.0,0.5327635327635327,0.8076923076923077,0.6438746438746439,1.0,0.4957264957264957,0.6923076923076923,0.0,0.0,0.6485042735042735,1.0,0.0014245014245014,0.0384615384615384,0,0,0,0,0,0,0,0,0.0003561253561253,0.0384615384615384,0.807692307692307,0.0,0.00999211149092821,0.0,0.0033307038303094,0,0.0,0.0,0.0
47,52,dataset_experiment_info/household,2075259,power consumption,regression,9,0.0125284529320987,0.0799074074074074,0.012518437457686,0.0013909374952984,0.0013909374952984,0.001713292708663,0.0088786008230452,0.001713292708663,0.0088786008230452,0.0338368055555555,0.0519675925925925,0.020435474537037,0.0323611111111111,0.0270816095350669,0.0421643518518518,0.0204254023232762,0.0338381859806414,0.0271317941519588,0.6595744680851063,1.0,0.7952127659574468,0,0,0.00177304964539,0.9609929078014184,1.0,0.7624113475177305,0.9148936170212766,0.6560283687943262,1.0,0.801418439716312,0.9361702127659576,0.0,0.0,0.7952127659574468,1.0,0.0070921985815602,0.0425531914893617,0,0,0,0,0,0,0,0,0.00177304964539,0.0425531914893617,0.1875,0.000798443302517,0.001433800313456,0.000910565127977,0.00104760291465,0,0.0,0.0,0.0
48,53,dataset_experiment_info/election,21643,Social,regression,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0388138415988156,0.0569948186528497,0.0170244263508512,0.0880829015544041,0.0276260009420631,0.0556994818652849,0.0170031880977683,0.0387654206902924,0.0278843043940304,0.0181818181818181,0.0,0.156013986013986,0,0,0.0008391608391608,0.2534265734265734,0.8909090909090909,0.1966433566433566,0.9636363636363636,0.0011188811188811,0.0727272727272727,0.1728671328671328,0.9454545454545454,0.0,0.0,0.156013986013986,0.8909090909090909,0.0033566433566433,0.0909090909090909,0,0,0,0,0,0,0,0,0.0008391608391608,0.0909090909090909,0.0181818181818181,0.0,0.00997318530366467,0.0,0.00332439510122155,0,0.0,0.0,0.0
49,55,dataset_experiment_info/covtype,581012,Science&technology,classification,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007411703601108,0.042203947368421,0.0156682825484764,0.1074013157894736,0.0110864400584795,0.0748026315789473,0.0156244621453601,0.007368178282032,0.0114963202136961,0.2222222222222222,1.0,0.4436728395061728,0,0,0.0030864197530864,0.6646090534979424,1.0,0.4773662551440329,0.9444444444444444,0.1522633744855967,1.0,0.4804526748971193,0.9444444444444444,0.0,0.0,0.4436728395061728,1.0,0.0123456790123456,0.3333333333333333,0,0,0,0,0,0,0,0,0.0030864197530864,0.3333333333333333,0.611111111111111,0.00822902515746115,0.000517605864020399,0.00664896515150414,0.00513186539099523,0,0.115170028985928,0.161754556747764,0.0923081952445642
50,57,dataset_experiment_info/safe_driver,595212,commerce,classification,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055299145299145,0.0068666666666666,0.0090205128205128,0.0105333333333333,0.007288596491228,0.0082666666666666,0.0090119150823572,0.0055341626176891,0.0072730388500231,0.0263157894736842,0.0,0.0924515235457063,0,0,0.0023084025854108,0.0069252077562326,0.0789473684210526,0.1819021237303785,0.3684210526315789,0.0009233610341643,0.0263157894736842,0.1800554016620498,0.3684210526315789,0.0,0.0,0.0924515235457063,0.1819021237303785,0.0092336103416435,0.1052631578947368,0,0,0,0,0,0,0,0,0.0023084025854108,0.1052631578947368,0.2432443243243,1.89585875507573e-05,1.20645557141182e-05,6.89403183663902e-06,1.26390583671715e-05,0,0.0585010306577595,0.12727589226007,0.06192564097261
51,59,dataset_experiment_info/5cities/shenyang,52584,ecology,regression,17,0.6382039573820396,1.0,0.6379507074395253,0.1305731557798838,0.1305731557798838,0.13062830154893,0.3784313725490196,0.13062830154893,0.3784313725490196,0.0101407914764079,0.1180555555555555,0.0115106544901065,0.0861111111111111,0.0108024691358024,0.1020833333333333,0.0115434352654799,0.0101932146660581,0.010868324965769,0.3611111111111111,1.0,0.3774801587301587,0,0,0.0049603174603174,0.7251984126984127,1.0,0.3968253968253968,0.6111111111111112,0.0089285714285714,0.0833333333333333,0.3789682539682539,0.5972222222222222,0.0,0.0,0.3774801587301587,1.0,0.0198412698412698,0.0833333333333333,0,0,0,0,0,0,0,0,0.0049603174603174,0.0833333333333333,0.0555555555555555,0.000192811969767083,0.00948634891254049,0.0,0.00322638696076919,0,0.00981412926114453,0.0,0.00327137642038151
52,60,dataset_experiment_info/5cities/guangzhou,52584,ecology,regression,17,0.6185121765601218,1.0,0.6182488970028907,0.0805008904520274,0.0805008904520274,0.0805264571582057,0.1764705882352941,0.0805264571582057,0.1764705882352941,0.0122336377473363,0.0638888888888888,0.0101407914764079,0.0625,0.0111304012345679,0.0506944444444444,0.0101361630914346,0.0122280541609615,0.011182108626198,0.375,1.0,0.4040178571428571,0,0,0.0047123015873015,0.7569444444444444,1.0,0.3492063492063492,0.5416666666666666,0.1626984126984127,0.8194444444444444,0.3472222222222222,0.5694444444444444,0.0,0.0,0.4040178571428571,1.0,0.0188492063492063,0.0555555555555555,0,0,0,0,0,0,0,0,0.0047123015873015,0.0555555555555555,0.0555555555555555,0.00208236927348449,0.000848372666975165,3.85623939534166e-05,0.000989768111471026,0,0.128759833410458,0.994273484497917,0.374344439302791
53,61,dataset_experiment_info/5cities/beijing,52584,ecology,regression,18,0.6376712328767123,1.0,0.6374942948425376,0.0962734756664469,0.0962734756664469,0.0963089802130898,0.1809413580246913,0.0963089802130898,0.1809413580246913,0.0191400304414003,0.0958333333333333,0.0095890410958904,0.0611111111111111,0.0144000771604938,0.0659722222222222,0.0095846645367412,0.0191312946904001,0.0143579796135706,0.3333333333333333,1.0,0.4325396825396825,0,0,0.0022321428571428,0.7490079365079365,1.0,0.3839285714285714,0.6388888888888888,0.251984126984127,0.9166666666666666,0.3452380952380952,0.6111111111111112,0.0,0.0,0.4325396825396825,1.0,0.0089285714285714,0.0416666666666666,0,0,0,0,0,0,0,0,0.0022321428571428,0.0416666666666666,0.0555555555555555,0.0,0.0099876600339349,0.0,0.00332922001131163,0,0.0,0.0,0.0
54,62,dataset_experiment_info/5cities/shanghai,52584,ecology,regression,17,0.5925989345509893,1.0,0.5923474821238399,0.0916550326200767,0.0916550326200767,0.0916946458948876,0.2946078431372549,0.0916946458948876,0.2946078431372549,0.0097222222222222,0.0569444444444444,0.0092846270928462,0.0555555555555555,0.0096161265432098,0.0465277777777777,0.0092803894720827,0.0097177848775292,0.009499087174806,0.1944444444444444,1.0,0.365079365079365,0,0,0.005704365079365,0.6577380952380952,1.0,0.3839285714285714,0.6111111111111112,0.0446428571428571,0.5694444444444444,0.3740079365079365,0.5972222222222222,0.0,0.0,0.365079365079365,1.0,0.0228174603174603,0.0833333333333333,0,0,0,0,0,0,0,0,0.005704365079365,0.0833333333333333,0.0416666666666666,0.0,0.0099876600339349,0.0,0.00332922001131163,0,0.0,0.0,0.0
55,63,dataset_experiment_info/5cities/chengdu,52584,ecology,regression,17,0.599486301369863,1.0,0.5992317054617374,0.099464386393535,0.099464386393535,0.0995075655833109,0.2950980392156863,0.0995075655833109,0.2950980392156863,0.008162100456621,0.0916666666666666,0.0117389649923896,0.1569444444444444,0.0100887345679012,0.1243055555555555,0.0117336071808915,0.0081583751711547,0.0099459911760231,0.2361111111111111,1.0,0.3628472222222222,0,0,0.0047123015873015,0.6507936507936508,1.0,0.3422619047619047,0.625,0.1041666666666666,0.7361111111111112,0.3541666666666667,0.6388888888888888,0.0,0.0,0.3628472222222222,1.0,0.0188492063492063,0.0972222222222222,0,0,0,0,0,0,0,0,0.0047123015873015,0.0972222222222222,0.0416666666666666,0.0,0.00890791300323924,0.0,0.00296930433441308,0,0.0266466142218108,0.0,0.00888220474060363
